调入日期,stkcd,shortname,indnme1,ROEttm,PB
2023-10-01,002539,云图控股,化学原料和化学制品制造业,0.151669,1.273997
2023-10-01,300121,阳谷华泰,化学原料和化学制品制造业,0.169674,1.367197
2023-10-01,301216,万凯新材,化学原料和化学制品制造业,0.141090,1.340733
2023-10-01,600063,皖维高新,化学原料和化学制品制造业,0.100385,1.400568
2023-10-01,600096,云天化,化学原料和化学制品制造业,0.333511,1.512435
2023-10-01,600141,兴发集团,化学原料和化学制品制造业,0.151553,1.044506
2023-10-01,600273,嘉化能源,化学原料和化学制品制造业,0.123621,1.201913
2023-10-01,600328,中盐化工,化学原料和化学制品制造业,0.152139,1.002170
2023-10-01,600618,氯碱化工,化学原料和化学制品制造业,0.099823,1.258536
2023-10-01,600731,湖南海利,化学原料和化学制品制造业,0.137875,1.225739
2023-10-01,601216,君正集团,化学原料和化学制品制造业,0.148670,1.297848
2023-10-01,603086,先达股份,化学原料和化学制品制造业,0.114446,1.238649
2023-10-01,603217,元利科技,化学原料和化学制品制造业,0.101770,1.436359
2023-10-01,603299,苏盐井神,化学原料和化学制品制造业,0.140316,1.322279
2023-10-01,002064,华峰化学,化学纤维制造业,0.077832,1.475944
2023-10-01,002998,优彩资源,化学纤维制造业,0.066897,1.491999
2023-10-01,000650,仁和药业,医药制造业,0.120690,1.523510
2023-10-01,000915,华特达因,医药制造业,0.275274,1.898451
2023-10-01,002022,科华生物,医药制造业,0.367435,0.849930
2023-10-01,002030,达安基因,医药制造业,0.229447,1.443617
2023-10-01,002773,康弘药业,医药制造业,0.122870,2.002733
2023-10-01,002932,明德生物,医药制造业,0.286836,0.876236
2023-10-01,300434,金石亚药,医药制造业,0.123989,2.017635
2023-10-01,300639,凯普生物,医药制造业,0.170929,1.227530
2023-10-01,600062,华润双鹤,医药制造业,0.113456,1.614857
2023-10-01,600332,白云山,医药制造业,0.129546,1.444023
2023-10-01,600380,健康元,医药制造业,0.142186,1.088172
2023-10-01,600479,千金药业,医药制造业,0.147343,1.748345
2023-10-01,600513,联环药业,医药制造业,0.112031,1.949003
2023-10-01,600572,康恩贝,医药制造业,0.107113,1.964944
2023-10-01,600664,哈药股份,医药制造业,0.120040,1.690344
2023-10-01,603301,振德医疗,医药制造业,0.130343,1.235292
2023-10-01,605507,国邦医药,医药制造业,0.112546,1.631421
2023-10-01,688289,圣湘生物,医药制造业,0.124580,1.353469
2023-10-01,688399,硕世生物,医药制造业,0.152609,0.812170
2023-10-01,603882,金域医学,卫生,0.166655,3.479698
2023-10-01,301223,中荣股份,印刷和记录媒介复制业,0.101962,1.312957
2023-10-01,601515,东风股份,印刷和记录媒介复制业,0.051544,1.203359
2023-10-01,000906,浙商中拓,商务服务业,0.173676,0.661698
2023-10-01,002818,富森美,商务服务业,0.126201,1.722177
2023-10-01,600755,厦门国贸,商务服务业,0.102785,0.409632
2023-10-01,600790,轻纺城,商务服务业,0.168878,0.989399
2023-10-01,600826,兰生股份,商务服务业,0.100909,1.519684
2023-10-01,603836,海程邦达,商务服务业,0.091503,1.829697
2023-10-01,000090,天健集团,土木工程建筑业,0.115535,0.779410
2023-10-01,000498,山东路桥,土木工程建筑业,0.141203,0.400400
2023-10-01,002061,浙江交科,土木工程建筑业,0.113371,0.757148
2023-10-01,600248,陕建股份,土木工程建筑业,0.151576,0.508117
2023-10-01,600284,浦东建设,土木工程建筑业,0.090318,0.915371
2023-10-01,600820,隧道股份,土木工程建筑业,0.102307,0.544451
2023-10-01,601117,中国化学,土木工程建筑业,0.106821,0.784272
2023-10-01,601390,中国中铁,土木工程建筑业,0.087939,0.391738
2023-10-01,601668,中国建筑,土木工程建筑业,0.100547,0.334230
2023-10-01,600179,安通控股,多式联运和运输代理业,0.157237,1.186887
2023-10-01,300729,乐歌股份,家具制造业,0.215516,1.558526
2023-10-01,603600,永艺股份,家具制造业,0.191001,1.617590
2023-10-01,300133,华策影视,广播、电视、电影和录音制作业,0.059983,1.550772
2023-10-01,300182,捷成股份,广播、电视、电影和录音制作业,0.061666,1.754406
2023-10-01,600977,中国电影,广播、电视、电影和录音制作业,0.009666,2.261995
2023-10-01,002081,金螳螂,建筑装饰、装修和其他建筑业,0.081901,0.913764
2023-10-01,601886,江河集团,建筑装饰、装修和其他建筑业,0.085729,1.093935
2023-10-01,605287,德才股份,建筑装饰、装修和其他建筑业,0.119455,1.322337
2023-10-01,600583,海油工程,开采专业及辅助性活动,0.081150,1.093199
2023-10-01,600968,海油发展,开采专业及辅助性活动,0.124027,1.408877
2023-10-01,000002,万科A,房地产业,0.087156,0.387572
2023-10-01,002208,合肥城建,房地产业,0.049923,0.547315
2023-10-01,002244,滨江集团,房地产业,0.083130,0.497284
2023-10-01,002314,南山控股,房地产业,0.060652,0.481458
2023-10-01,600048,保利发展,房地产业,0.083383,0.462834
2023-10-01,600208,新湖中宝,房地产业,0.053269,0.474624
2023-10-01,600383,金地集团,房地产业,0.070022,0.259262
2023-10-01,600510,黑牡丹,房地产业,0.084208,0.533645
2023-10-01,000028,国药一致,批发业,0.103892,0.876082
2023-10-01,002091,江苏国泰,批发业,0.127052,0.604709
2023-10-01,002758,浙农股份,批发业,0.167608,0.871577
2023-10-01,600704,物产中大,批发业,0.131692,0.512718
2023-10-01,600710,苏美达,批发业,0.242064,0.749595
2023-10-01,600713,南京医药,批发业,0.105121,0.977682
2023-10-01,603368,柳药集团,批发业,0.133967,1.178494
2023-10-01,002899,英派斯,文教、工美、体育和娱乐用品制造业,0.075804,1.562470
2023-10-01,301335,天元宠物,文教、工美、体育和娱乐用品制造业,0.082823,1.527604
2023-10-01,600373,中文传媒,新闻和出版业,0.117747,0.968500
2023-10-01,601019,山东出版,新闻和出版业,0.123872,1.345557
2023-10-01,601811,新华文轩,新闻和出版业,0.116956,1.258409
2023-10-01,601921,浙版传媒,新闻和出版业,0.118200,1.381265
2023-10-01,605577,龙版传媒,新闻和出版业,0.154359,1.324519
2023-10-01,000630,铜陵有色,有色金属冶炼和压延加工业,0.111484,1.304959
2023-10-01,000878,云南铜业,有色金属冶炼和压延加工业,0.175626,1.437591
2023-10-01,002240,盛新锂能,有色金属冶炼和压延加工业,0.308167,1.557624
2023-10-01,002540,亚太科技,有色金属冶炼和压延加工业,0.134540,1.318865
2023-10-01,600531,豫光金铅,有色金属冶炼和压延加工业,0.122020,1.554625
2023-10-01,600549,厦门钨业,有色金属冶炼和压延加工业,0.130463,1.360399
2023-10-01,601600,中国铝业,有色金属冶炼和压延加工业,0.123265,1.169087
2023-10-01,002497,雅化集团,有色金属矿采选业,0.313585,1.452930
2023-10-01,601168,西部矿业,有色金属矿采选业,0.262327,1.644618
2023-10-01,601958,金钼股份,有色金属矿采选业,0.171956,2.325914
2023-10-01,000910,大亚圣象,木材加工和木、竹、藤、棕、草制品业,0.052094,0.656341
2023-10-01,301227,森鹰窗业,木材加工和木、竹、藤、棕、草制品业,0.097155,1.612412
2023-10-01,000589,贵州轮胎,橡胶和塑料制品业,0.097110,1.233138
2023-10-01,000887,中鼎股份,橡胶和塑料制品业,0.090393,1.375495
2023-10-01,002243,力合科创,橡胶和塑料制品业,0.080398,1.217510
2023-10-01,002381,双箭股份,橡胶和塑料制品业,0.080734,1.562655
2023-10-01,002768,国恩股份,橡胶和塑料制品业,0.103364,0.950672
2023-10-01,003011,海象新材,橡胶和塑料制品业,0.214285,1.576170
2023-10-01,300230,永利股份,橡胶和塑料制品业,0.096937,1.110903
2023-10-01,600143,金发科技,橡胶和塑料制品业,0.092628,1.178309
2023-10-01,600210,紫江企业,橡胶和塑料制品业,0.127136,1.383546
2023-10-01,600469,风神股份,橡胶和塑料制品业,0.083924,1.424874
2023-10-01,601163,三角轮胎,橡胶和塑料制品业,0.096964,1.002084
2023-10-01,603856,东宏股份,橡胶和塑料制品业,0.077449,1.456635
2023-10-01,601919,中远海控,水上运输业,0.303945,0.638628
2023-10-01,000544,中原环保,水的生产和供应业,0.104936,0.924337
2023-10-01,000598,兴蓉环境,水的生产和供应业,0.109257,0.980064
2023-10-01,600008,首创环保,水的生产和供应业,0.108123,0.523950
2023-10-01,000550,江铃汽车,汽车制造业,0.097662,1.590286
2023-10-01,000700,模塑科技,汽车制造业,0.153781,1.830094
2023-10-01,002048,宁波华翔,汽车制造业,0.124417,0.887102
2023-10-01,002085,万丰奥威,汽车制造业,0.122141,1.288215
2023-10-01,002328,新朋股份,汽车制造业,0.127975,1.292620
2023-10-01,002662,京威股份,汽车制造业,0.127485,1.375856
2023-10-01,002870,香山股份,汽车制造业,0.092644,1.408527
2023-10-01,301039,中集车辆,汽车制造业,0.192823,1.638145
2023-10-01,600741,华域汽车,汽车制造业,0.153837,1.027960
2023-10-01,600742,一汽富维,汽车制造业,0.101068,0.710682
2023-10-01,601717,郑煤机,汽车制造业,0.161289,1.185705
2023-10-01,603006,联明股份,汽车制造业,0.102210,1.654913
2023-10-01,603035,常熟汽饰,汽车制造业,0.118436,1.560083
2023-10-01,603161,科华控股,汽车制造业,0.107611,1.662006
2023-10-01,603586,金麒麟,汽车制造业,0.097881,1.290841
2023-10-01,605151,西上海,汽车制造业,0.097737,1.756862
2023-10-01,600097,开创国际,渔业,0.021927,1.064038
2023-10-01,600803,新奥股份,燃气生产和供应业,0.234849,1.020636
2023-10-01,600956,新天绿能,燃气生产和供应业,0.100581,1.337519
2023-10-01,603393,新天然气,燃气生产和供应业,0.181582,1.284434
2023-10-01,000885,城发环境,生态保护和环境治理业,0.156563,0.898472
2023-10-01,300388,节能国祯,生态保护和环境治理业,0.100279,1.094852
2023-10-01,300692,中环环保,生态保护和环境治理业,0.081867,1.167770
2023-10-01,301109,军信股份,生态保护和环境治理业,0.122062,1.226770
2023-10-01,600323,瀚蓝环境,生态保护和环境治理业,0.114735,1.165626
2023-10-01,600475,华光环能,生态保护和环境治理业,0.097393,1.007902
2023-10-01,601330,绿色动力,生态保护和环境治理业,0.094349,1.226718
2023-10-01,601827,三峰环境,生态保护和环境治理业,0.123636,1.190948
2023-10-01,603797,联泰环保,生态保护和环境治理业,0.086098,1.073512
2023-10-01,600050,中国联通,电信、广播电视和卫星传输服务,0.051772,0.436817
2023-10-01,600483,福能股份,电力、热力生产和供应业,0.126849,0.873146
2023-10-01,600886,国投电力,电力、热力生产和供应业,0.101140,0.917870
2023-10-01,601985,中国核电,电力、热力生产和供应业,0.118517,0.920672
2023-10-01,000651,格力电器,电气机械和器材制造业,0.232039,1.856367
2023-10-01,000921,海信家电,电气机械和器材制造业,0.252839,1.919637
2023-10-01,002129,TCL中环,电气机械和器材制造业,0.168326,1.618249
2023-10-01,002346,柘中股份,电气机械和器材制造业,0.162194,1.870927
2023-10-01,002533,金杯电工,电气机械和器材制造业,0.128031,1.401642
2023-10-01,002543,万和电气,电气机械和器材制造业,0.125108,1.421958
2023-10-01,002705,新宝股份,电气机械和器材制造业,0.137741,2.034665
2023-10-01,600089,特变电工,电气机械和器材制造业,0.318981,0.877506
2023-10-01,600268,国电南自,电气机械和器材制造业,0.123448,1.655623
2023-10-01,600438,通威股份,电气机械和器材制造业,0.560826,2.016295
2023-10-01,600522,中天科技,电气机械和器材制造业,0.114603,1.521657
2023-10-01,600525,长园集团,电气机械和器材制造业,0.212791,1.130349
2023-10-01,601877,正泰电器,电气机械和器材制造业,0.132031,1.128477
2023-10-01,603109,神驰机电,电气机械和器材制造业,0.157312,1.926841
2023-10-01,603185,弘元绿能,电气机械和器材制造业,0.217401,1.776330
2023-10-01,605196,华通线缆,电气机械和器材制造业,0.158240,1.522984
2023-10-01,605336,帅丰电器,电气机械和器材制造业,0.120910,1.648796
2023-10-01,688303,大全能源,电气机械和器材制造业,0.358273,2.033192
2023-10-01,688599,天合光能,电气机械和器材制造业,0.207251,1.908760
2023-10-01,600740,山西焦化,石油、煤炭及其他燃料加工业,0.095919,0.892840
2023-10-01,600997,开滦股份,石油、煤炭及其他燃料加工业,0.048077,0.694616
2023-10-01,600987,航民股份,纺织业,0.120294,1.231223
2023-10-01,601339,百隆东方,纺织业,0.111112,0.846415
2023-10-01,603365,水星家纺,纺织业,0.127544,1.458438
2023-10-01,002563,森马服饰,纺织服装、服饰业,0.097470,1.521130
2023-10-01,600177,雅戈尔,纺织服装、服饰业,0.107943,0.832630
2023-10-01,605138,盛泰集团,纺织服装、服饰业,0.118520,1.515218
2023-10-01,000099,中信海直,航空运输业,0.034343,1.198744
2023-10-01,600897,厦门空港,航空运输业,0.048894,1.290201
2023-10-01,601156,东航物流,航空运输业,0.225493,1.244118
2023-10-01,000063,中兴通讯,计算机、通信和其他电子设备制造业,0.142990,2.438794
2023-10-01,000938,紫光股份,计算机、通信和其他电子设备制造业,0.100637,1.701447
2023-10-01,000970,中科三环,计算机、通信和其他电子设备制造业,0.104167,1.719987
2023-10-01,002130,沃尔核材,计算机、通信和其他电子设备制造业,0.140417,1.719280
2023-10-01,002152,广电运通,计算机、通信和其他电子设备制造业,0.088365,2.206228
2023-10-01,002236,大华股份,计算机、通信和其他电子设备制造业,0.095230,2.219762
2023-10-01,002384,东山精密,计算机、通信和其他电子设备制造业,0.151380,1.764137
2023-10-01,002396,星网锐捷,计算机、通信和其他电子设备制造业,0.101092,1.317333
2023-10-01,002429,兆驰股份,计算机、通信和其他电子设备制造业,0.099195,1.584419
2023-10-01,002600,领益智造,计算机、通信和其他电子设备制造业,0.138117,2.255174
2023-10-01,002815,崇达技术,计算机、通信和其他电子设备制造业,0.101527,1.656354
2023-10-01,002938,鹏鼎控股,计算机、通信和其他电子设备制造业,0.170853,1.732129
2023-10-01,002947,恒铭达,计算机、通信和其他电子设备制造业,0.112951,2.365174
2023-10-01,002955,鸿合科技,计算机、通信和其他电子设备制造业,0.134638,1.769635
2023-10-01,002960,青鸟消防,计算机、通信和其他电子设备制造业,0.128980,1.969040
2023-10-01,002993,奥海科技,计算机、通信和其他电子设备制造业,0.111264,2.136448
2023-10-01,003019,宸展光电,计算机、通信和其他电子设备制造业,0.141747,2.145761
2023-10-01,300073,当升科技,计算机、通信和其他电子设备制造业,0.203515,1.750862
2023-10-01,300219,鸿利智汇,计算机、通信和其他电子设备制造业,0.085465,2.215006
2023-10-01,300373,扬杰科技,计算机、通信和其他电子设备制造业,0.126960,2.311488
2023-10-01,300390,天华新能,计算机、通信和其他电子设备制造业,0.535885,1.472021
2023-10-01,300739,明阳电路,计算机、通信和其他电子设备制造业,0.083672,2.319676
2023-10-01,300787,海能实业,计算机、通信和其他电子设备制造业,0.134911,2.482614
2023-10-01,300919,中伟股份,计算机、通信和其他电子设备制造业,0.094059,1.420806
2023-10-01,301042,安联锐视,计算机、通信和其他电子设备制造业,0.087202,2.272516
2023-10-01,301086,鸿富瀚,计算机、通信和其他电子设备制造业,0.082721,2.195032
2023-10-01,301280,珠城科技,计算机、通信和其他电子设备制造业,0.112218,1.993295
2023-10-01,301282,金禄电子,计算机、通信和其他电子设备制造业,0.099200,2.371817
2023-10-01,301330,熵基科技,计算机、通信和其他电子设备制造业,0.097322,2.023359
2023-10-01,301366,一博科技,计算机、通信和其他电子设备制造业,0.091680,2.358825
2023-10-01,301387,光大同创,计算机、通信和其他电子设备制造业,0.106174,2.188420
2023-10-01,301389,隆扬电子,计算机、通信和其他电子设备制造业,0.087909,2.265692
2023-10-01,600060,海信视像,计算机、通信和其他电子设备制造业,0.116425,1.228886
2023-10-01,600330,天通股份,计算机、通信和其他电子设备制造业,0.091719,1.453212
2023-10-01,600345,长江通信,计算机、通信和其他电子设备制造业,0.083653,1.709928
2023-10-01,600584,长电科技,计算机、通信和其他电子设备制造业,0.090986,2.144937
2023-10-01,600884,杉杉股份,计算机、通信和其他电子设备制造业,0.095093,1.298854
2023-10-01,600888,新疆众和,计算机、通信和其他电子设备制造业,0.192761,1.209209
2023-10-01,601231,环旭电子,计算机、通信和其他电子设备制造业,0.186414,2.032037
2023-10-01,601869,长飞光纤,计算机、通信和其他电子设备制造业,0.096120,1.716397
2023-10-01,603228,景旺电子,计算机、通信和其他电子设备制造业,0.124497,2.134640
2023-10-01,603328,依顿电子,计算机、通信和其他电子设备制造业,0.090989,2.077017
2023-10-01,603678,火炬电子,计算机、通信和其他电子设备制造业,0.107532,2.474759
2023-10-01,603989,艾华集团,计算机、通信和其他电子设备制造业,0.120838,2.455558
2023-10-01,605058,澳弘电子,计算机、通信和其他电子设备制造业,0.086311,2.015773
2023-10-01,688005,容百科技,计算机、通信和其他电子设备制造业,0.127808,2.320873
2023-10-01,688778,厦钨新能,计算机、通信和其他电子设备制造业,0.132042,2.119919
2023-10-01,688779,长远锂科,计算机、通信和其他电子设备制造业,0.107538,2.131345
2023-10-01,689009,九号公司,计算机、通信和其他电子设备制造业,0.083916,0.471097
2023-10-01,601166,兴业银行,货币金融服务,0.121165,0.437081
2023-10-01,000776,广发证券,资本市场服务,0.074226,0.810186
2023-10-01,002736,国信证券,资本市场服务,0.062449,0.819861
2023-10-01,600999,招商证券,资本市场服务,0.074124,1.028218
2023-10-01,601211,国泰君安,资本市场服务,0.070014,0.761717
2023-10-01,601377,兴业证券,资本市场服务,0.072233,0.953080
2023-10-01,601688,华泰证券,资本市场服务,0.076326,0.841403
2023-10-01,601881,中国银河,资本市场服务,0.076699,0.986198
2023-10-01,000682,东方电子,软件和信息技术服务业,0.117117,2.383812
2023-10-01,000948,南天信息,软件和信息技术服务业,0.062489,2.690347
2023-10-01,002322,理工能科,软件和信息技术服务业,0.071089,1.274629
2023-10-01,002421,达实智能,软件和信息技术服务业,0.062202,1.934769
2023-10-01,002649,博彦科技,软件和信息技术服务业,0.075754,1.827685
2023-10-01,002929,润建股份,软件和信息技术服务业,0.100934,2.192365
2023-10-01,300248,新开普,软件和信息技术服务业,0.061141,2.072438
2023-10-01,300349,金卡智能,软件和信息技术服务业,0.094470,1.343513
2023-10-01,300645,正元智慧,软件和信息技术服务业,0.083444,2.785188
2023-10-01,300789,唐源电气,软件和信息技术服务业,0.117629,2.724346
2023-10-01,301139,元道通信,软件和信息技术服务业,0.091238,2.574880
2023-10-01,301195,北路智控,软件和信息技术服务业,0.158323,2.717079
2023-10-01,301236,软通动力,软件和信息技术服务业,0.070006,2.472288
2023-10-01,301302,华如科技,软件和信息技术服务业,0.061930,2.232136
2023-10-01,301378,通达海,软件和信息技术服务业,0.075936,2.590999
2023-10-01,301396,宏景科技,软件和信息技术服务业,0.068189,2.823899
2023-10-01,600271,航天信息,软件和信息技术服务业,0.127900,1.286906
2023-10-01,603206,嘉环科技,软件和信息技术服务业,0.106294,2.780619
2023-10-01,603636,南威软件,软件和信息技术服务业,0.064310,2.690099
2023-10-01,603859,能科科技,软件和信息技术服务业,0.111234,2.673649
2023-10-01,688228,开普云,软件和信息技术服务业,0.084296,2.044780
2023-10-01,688232,新点软件,软件和信息技术服务业,0.077020,2.279661
2023-10-01,688391,钜泉科技,软件和信息技术服务业,0.161907,2.187188
2023-10-01,000404,长虹华意,通用设备制造业,0.110377,0.842181
2023-10-01,000811,冰轮环境,通用设备制造业,0.118055,2.061194
2023-10-01,001225,和泰机电,通用设备制造业,0.122195,1.946877
2023-10-01,002046,国机精工,通用设备制造业,0.094297,1.809416
2023-10-01,002255,海陆重工,通用设备制造业,0.107313,1.247978
2023-10-01,300193,佳士科技,通用设备制造业,0.095884,1.957934
2023-10-01,300772,运达股份,通用设备制造业,0.115174,1.536221
2023-10-01,301309,万得凯,通用设备制造业,0.116658,2.024902
2023-10-01,600761,安徽合力,通用设备制造业,0.179285,1.896701
2023-10-01,600835,上海机电,通用设备制造业,0.108765,0.988119
2023-10-01,601177,杭齿前进,通用设备制造业,0.102705,1.637626
2023-10-01,601369,陕鼓动力,通用设备制造业,0.119961,1.617400
2023-10-01,603187,海容冷链,通用设备制造业,0.112223,1.664510
2023-10-01,603201,常润股份,通用设备制造业,0.168998,1.929634
2023-10-01,605259,绿田机械,通用设备制造业,0.151971,1.987616
2023-10-01,002078,太阳纸业,造纸和纸制品业,0.105246,1.377493
2023-10-01,600033,福建高速,道路运输业,0.084896,0.693427
2023-10-01,600035,楚天高速,道路运输业,0.104621,0.721578
2023-10-01,600233,圆通速递,邮政业,0.153671,1.829434
2023-10-01,002444,巨星科技,金属制品业,0.127667,1.622943
2023-10-01,002478,常宝股份,金属制品业,0.157937,1.191719
2023-10-01,002545,东方铁塔,金属制品业,0.085133,1.087998
2023-10-01,002752,昇兴股份,金属制品业,0.089879,1.733996
2023-10-01,600496,精工钢构,金属制品业,0.089348,0.871729
2023-10-01,603339,四方科技,金属制品业,0.152437,1.728275
2023-10-01,605158,华达新材,金属制品业,0.086513,1.574656
2023-10-01,000913,钱江摩托,铁路、船舶、航空航天和其他运输设备制造业,0.127975,1.773156
2023-10-01,300407,凯发电气,铁路、船舶、航空航天和其他运输设备制造业,0.087508,1.673698
2023-10-01,301322,绿通科技,铁路、船舶、航空航天和其他运输设备制造业,0.182172,1.682083
2023-10-01,301345,涛涛车业,铁路、船舶、航空航天和其他运输设备制造业,0.134174,1.921043
2023-10-01,603508,思维列控,铁路、船舶、航空航天和其他运输设备制造业,0.093288,1.387604
2023-10-01,688009,中国通号,铁路、船舶、航空航天和其他运输设备制造业,0.086191,1.177215
2023-10-01,688015,交控科技,铁路、船舶、航空航天和其他运输设备制造业,0.089083,1.311979
2023-10-01,601006,大秦铁路,铁路运输业,0.093822,0.770110
2023-10-01,000026,飞亚达,零售业,0.100743,1.499214
2023-10-01,000417,合肥百货,零售业,0.075060,0.789951
2023-10-01,600655,豫园股份,零售业,0.131738,0.724846
2023-10-01,600814,杭州解百,零售业,0.117388,1.352550
2023-10-01,601607,上海医药,零售业,0.075581,0.848138
2023-10-01,000012,南玻A,非金属矿物制品业,0.144478,1.213553
2023-10-01,002080,中材科技,非金属矿物制品业,0.157939,1.352878
2023-10-01,300196,长海股份,非金属矿物制品业,0.145482,1.258670
2023-10-01,600801,华新水泥,非金属矿物制品业,0.087618,0.970691
2023-10-01,002597,金禾实业,食品制造业,0.191004,1.883127
2023-10-01,600784,鲁银投资,食品制造业,0.133663,1.405520
2023-10-01,600866,星湖科技,食品制造业,0.297073,1.214931
2023-10-01,600873,梅花生物,食品制造业,0.243926,1.986478
2023-10-01,603102,百合股份,食品制造业,0.115363,1.922866
2023-10-01,605077,华康股份,食品制造业,0.139636,2.103108
2023-10-01,600019,宝钢股份,黑色金属冶炼和压延加工业,0.047511,0.627922
2023-10-01,000923,河钢资源,黑色金属矿采选业,0.073799,0.877906
2023-11-01,000779,甘咨询,专业技术服务业,0.105151,1.405839
2023-11-01,002949,华阳国际,专业技术服务业,0.095068,1.710345
2023-11-01,301167,建研设计,专业技术服务业,0.089600,1.942940
2023-11-01,301365,矩阵股份,专业技术服务业,0.089850,1.550533
2023-11-01,600629,华建集团,专业技术服务业,0.099922,1.005702
2023-11-01,603018,华设集团,专业技术服务业,0.165524,1.113145
2023-11-01,603153,上海建科,专业技术服务业,0.109983,1.851839
2023-11-01,603183,建研院,专业技术服务业,0.095165,1.541613
2023-11-01,603357,设计总院,专业技术服务业,0.155730,1.450098
2023-11-01,000425,徐工机械,专用设备制造业,0.114813,1.187164
2023-11-01,001332,锡装股份,专用设备制造业,0.124716,1.620579
2023-11-01,002353,杰瑞股份,专用设备制造业,0.132483,1.517011
2023-11-01,002611,东方精工,专用设备制造业,0.131670,1.252360
2023-11-01,002757,南兴股份,专用设备制造业,0.133387,1.797627
2023-11-01,002957,科瑞技术,专用设备制造业,0.125414,2.127400
2023-11-01,300003,乐普医疗,专用设备制造业,0.130387,1.842086
2023-11-01,300171,东富龙,专用设备制造业,0.147503,1.792044
2023-11-01,300358,楚天科技,专用设备制造业,0.125322,1.411078
2023-11-01,300457,赢合科技,专用设备制造业,0.123633,2.037246
2023-11-01,300837,浙矿股份,专用设备制造业,0.152799,1.964762
2023-11-01,600499,科达制造,专用设备制造业,0.369410,1.517392
2023-11-01,600817,宇通重工,专用设备制造业,0.140559,1.795920
2023-11-01,601038,一拖股份,专用设备制造业,0.122938,1.774885
2023-11-01,603012,创力集团,专用设备制造业,0.129245,1.049761
2023-11-01,603095,越剑智能,专用设备制造业,0.158425,1.274665
2023-11-01,603280,南方路机,专用设备制造业,0.138700,2.080175
2023-11-01,603337,杰克股份,专用设备制造业,0.114377,2.270044
2023-11-01,603987,康德莱,专用设备制造业,0.120483,1.730298
2023-11-01,688273,麦澜德,专用设备制造业,0.154175,2.266074
2023-11-01,688425,铁建重工,专用设备制造业,0.120996,1.332054
2023-11-01,688518,联赢激光,专用设备制造业,0.176736,2.185927
2023-11-01,002558,巨人网络,互联网和相关服务,0.084303,1.861186
2023-11-01,300413,芒果超媒,互联网和相关服务,0.094802,2.335286
2023-11-01,300518,盛讯达,互联网和相关服务,0.075957,2.250814
2023-11-01,600633,浙数文化,互联网和相关服务,0.091922,1.369728
2023-11-01,300066,三川智慧,仪器仪表制造业,0.106153,2.187550
2023-11-01,300360,炬华科技,仪器仪表制造业,0.195773,2.035075
2023-11-01,300371,汇中股份,仪器仪表制造业,0.105659,2.382223
2023-11-01,301129,瑞纳智能,仪器仪表制造业,0.119950,2.266190
2023-11-01,301303,真兰仪表,仪器仪表制造业,0.137231,2.001906
2023-11-01,601567,三星医疗,仪器仪表制造业,0.155398,2.147116
2023-11-01,603556,海兴电力,仪器仪表制造业,0.137735,1.754063
2023-11-01,001230,劲旅环境,公共设施管理业,0.103996,1.470658
2023-11-01,300815,玉禾田,公共设施管理业,0.171244,1.524262
2023-11-01,603059,倍加洁,其他制造业,0.101284,1.876908
2023-11-01,002772,众兴菌业,农业,0.113227,0.917078
2023-11-01,300970,华绿生物,农业,0.120455,1.310300
2023-11-01,000529,广弘控股,农副食品加工业,0.328397,1.187496
2023-11-01,600251,冠农股份,农副食品加工业,0.233477,1.828147
2023-11-01,600737,中粮糖业,农副食品加工业,0.088129,1.618150
2023-11-01,603697,有友食品,农副食品加工业,0.096740,1.947405
2023-11-01,000422,湖北宜化,化学原料和化学制品制造业,0.163786,1.252760
2023-11-01,000683,远兴能源,化学原料和化学制品制造业,0.138452,1.377623
2023-11-01,000731,四川美丰,化学原料和化学制品制造业,0.115688,0.951363
2023-11-01,000822,山东海化,化学原料和化学制品制造业,0.197071,1.227802
2023-11-01,000902,新洋丰,化学原料和化学制品制造业,0.120322,1.550988
2023-11-01,002258,利尔化学,化学原料和化学制品制造业,0.191175,1.111739
2023-11-01,002360,同德化工,化学原料和化学制品制造业,0.107951,1.454132
2023-11-01,002539,云图控股,化学原料和化学制品制造业,0.151669,1.233394
2023-11-01,300121,阳谷华泰,化学原料和化学制品制造业,0.169674,1.225389
2023-11-01,301216,万凯新材,化学原料和化学制品制造业,0.141090,1.247325
2023-11-01,600063,皖维高新,化学原料和化学制品制造业,0.100385,1.278731
2023-11-01,600096,云天化,化学原料和化学制品制造业,0.333511,1.413807
2023-11-01,600141,兴发集团,化学原料和化学制品制造业,0.151553,1.021784
2023-11-01,600273,嘉化能源,化学原料和化学制品制造业,0.123621,1.211418
2023-11-01,600328,中盐化工,化学原料和化学制品制造业,0.152139,0.932778
2023-11-01,600618,氯碱化工,化学原料和化学制品制造业,0.099823,1.240005
2023-11-01,600731,湖南海利,化学原料和化学制品制造业,0.137875,1.157970
2023-11-01,601216,君正集团,化学原料和化学制品制造业,0.148670,1.239745
2023-11-01,603086,先达股份,化学原料和化学制品制造业,0.114446,1.166494
2023-11-01,603217,元利科技,化学原料和化学制品制造业,0.101770,1.379157
2023-11-01,603227,雪峰科技,化学原料和化学制品制造业,0.414537,1.569031
2023-11-01,603299,苏盐井神,化学原料和化学制品制造业,0.140316,1.204112
2023-11-01,603599,广信股份,化学原料和化学制品制造业,0.252173,1.592128
2023-11-01,603968,醋化股份,化学原料和化学制品制造业,0.138056,1.424706
