调入日期,accper,stkcd,shortname,indnme1,ROEttm,PB,流通市值,总市值
2019-09-01,2019-06-30,600037,歌华有线,电信、广播电视和卫星传输服务,0.058736,1.074311,14265723.31,14265723.31
2019-09-01,2019-06-30,002039,黔源电力,电力、热力生产和供应业,0.099558,0.878586,4183576.37,4183961.67
2019-09-01,2019-06-30,600021,上海电力,电力、热力生产和供应业,0.174952,0.865682,18572936.75,22716985.23
2019-09-01,2019-06-30,600886,国投电力,电力、热力生产和供应业,0.142505,0.759133,52727401.41,52727401.41
2019-09-01,2019-06-30,002270,华明装备,电气机械和器材制造业,0.089855,0.226731,4278384.19,4395994.56
2019-09-01,2019-06-30,002759,天际股份,电气机械和器材制造业,0.101247,1.637776,2529990.3,6081820.77
2019-09-01,2019-06-30,002879,长缆科技,电气机械和器材制造业,0.087567,1.827099,1592943.25,2757577.1
2019-09-01,2019-06-30,300274,阳光电源,电气机械和器材制造业,0.099775,1.67099,10046704.51,13633689.41
2019-09-01,2019-06-30,300438,鹏辉能源,电气机械和器材制造业,0.112413,1.848621,3434073.59,4549037.31
2019-09-01,2019-06-30,300569,天能重工,电气机械和器材制造业,0.094479,1.36523,1479798.29,2623709.88
2019-09-01,2019-06-30,300660,江苏雷利,电气机械和器材制造业,0.097367,1.770154,950111.57,3867663.86
2019-09-01,2019-06-30,600261,阳光照明,电气机械和器材制造业,0.166514,1.393781,5329217.75,5329217.75
2019-09-01,2019-06-30,600522,中天科技,电气机械和器材制造业,0.111786,1.381488,28115885.02,28115885.02
2019-09-01,2019-06-30,600577,精达股份,电气机械和器材制造业,0.115068,1.516386,5821857.73,5821857.73
2019-09-01,2019-06-30,600580,卧龙电驱,电气机械和器材制造业,0.156625,1.57261,10853976.16,10875472.12
2019-09-01,2019-06-30,601311,骆驼股份,电气机械和器材制造业,0.09222,1.393937,9372402.62,9372402.62
2019-09-01,2019-06-30,603303,得邦照明,电气机械和器材制造业,0.10537,1.758095,1077407.37,4360175.37
2019-09-01,2019-06-30,002746,仙坛股份,畜牧业,0.307432,2.602064,5623056.27,7173323.15
2019-09-01,2019-06-30,600997,开滦股份,石油、煤炭及其他燃料加工业,0.143167,0.745083,7555996.8,9717335.09
2019-09-01,2019-06-30,000415,渤海租赁,租赁业,0.084874,0.444379,13905530.09,24243323.43
2019-09-01,2019-06-30,000726,鲁泰A,纺织业,0.115859,1.062164,5364167.92,6504635.95
2019-09-01,2019-06-30,002015,协鑫能科,纺织业,0.133322,1.108205,2275997.73,7681980.25
2019-09-01,2019-06-30,002394,联发股份,纺织业,0.132862,0.991344,3133675.02,3275585.04
2019-09-01,2019-06-30,600070,浙江富润,纺织业,0.178491,1.424099,3583746.25,4238202.48
2019-09-01,2019-06-30,600398,海澜之家,纺织服装、服饰业,0.290364,0.761535,40089444.57,40089444.57
2019-09-01,2019-06-30,000009,中国宝安,综合,0.080835,1.179855,12103995.57,12272759.78
2019-09-01,2019-06-30,000551,创元科技,综合,0.074557,1.193321,2692541.13,2692541.13
2019-09-01,2019-06-30,600603,广汇物流,综合,0.090781,1.216911,2278352.05,5676336.92
2019-09-01,2019-06-30,600777,新潮能源,综合,0.050012,0.929244,8426572.07,14145031.32
2019-09-01,2019-06-30,603535,嘉诚国际,装卸搬运和仓储业,0.097875,1.826875,1239000.0,2820000.0
2019-09-01,2019-06-30,000636,风华高科,计算机、通信和其他电子设备制造业,0.173743,1.939636,10831957.64,10832320.64
2019-09-01,2019-06-30,000823,超声电子,计算机、通信和其他电子设备制造业,0.098149,1.326531,5030945.2,5031371.42
2019-09-01,2019-06-30,000938,紫光股份,计算机、通信和其他电子设备制造业,0.099198,1.752724,22704443.01,55669411.84
2019-09-01,2019-06-30,002217,合力泰,计算机、通信和其他电子设备制造业,0.098655,1.479708,14190389.63,17233781.7
2019-09-01,2019-06-30,002273,水晶光电,计算机、通信和其他电子设备制造业,0.096676,2.429307,9402511.88,9991558.81
2019-09-01,2019-06-30,002376,新北洋,计算机、通信和其他电子设备制造业,0.118676,2.290565,7337515.72,7955263.2
2019-09-01,2019-06-30,002449,国星光电,计算机、通信和其他电子设备制造业,0.120943,2.37198,8067695.93,8213376.8
2019-09-01,2019-06-30,300088,长信科技,计算机、通信和其他电子设备制造业,0.164617,2.216201,11424995.81,11632331.86
2019-09-01,2019-06-30,300303,聚飞光电,计算机、通信和其他电子设备制造业,0.110808,2.06744,3746646.99,4212460.11
2019-09-01,2019-06-30,600260,凯乐科技,计算机、通信和其他电子设备制造业,0.152246,2.198786,13507890.85,14281633.05
2019-09-01,2019-06-30,600667,太极实业,计算机、通信和其他电子设备制造业,0.1089,2.219622,8994120.75,15901735.84
2019-09-01,2019-06-30,603328,依顿电子,计算机、通信和其他电子设备制造业,0.1367,2.155273,10245391.24,10246562.02
2019-09-01,2019-06-30,603920,世运电路,计算机、通信和其他电子设备制造业,0.105901,2.399024,1765451.95,5636088.54
2019-09-01,2019-06-30,603936,博敏电子,计算机、通信和其他电子设备制造业,0.107584,1.816447,3181658.2,4278219.88
2019-09-01,2019-06-30,600000,浦发银行,货币金融服务,0.126759,0.686116,328251962.34,342832299.04
2019-09-01,2019-06-30,000617,中油资本,资本市场服务,0.100682,0.755937,3553984.51,111611498.15
2019-09-01,2019-06-30,000776,广发证券,资本市场服务,0.066855,1.121699,81331064.72,81331064.72
2019-09-01,2019-06-30,000987,越秀金控,资本市场服务,0.08327,1.069564,20057833.81,24831020.48
2019-09-01,2019-06-30,600061,国投资本,资本市场服务,0.073214,1.423794,58475385.28,59222087.48
2019-09-01,2019-06-30,600837,海通证券,资本市场服务,0.06298,1.190199,114827341.44,114827341.44
2019-09-01,2019-06-30,600999,招商证券,资本市场服务,0.076592,1.390845,97737849.27,97737849.27
2019-09-01,2019-06-30,002195,二三四五,软件和信息技术服务业,0.160476,2.250111,21712929.81,22446963.92
2019-09-01,2019-06-30,002322,理工环科,软件和信息技术服务业,0.097022,1.744023,4411453.13,4990010.54
2019-09-01,2019-06-30,002373,千方科技,软件和信息技术服务业,0.111051,2.856268,16296761.31,25421300.75
2019-09-01,2019-06-30,002649,博彦科技,软件和信息技术服务业,0.105749,1.793277,3775367.87,4674745.55
2019-09-01,2019-06-30,300017,网宿科技,软件和信息技术服务业,0.130721,2.786077,23425813.85,26225784.69
2019-09-01,2019-06-30,300166,东方国信,软件和信息技术服务业,0.102417,2.479657,10028268.47,12986598.36
2019-09-01,2019-06-30,300271,华宇软件,软件和信息技术服务业,0.105456,2.760705,10931342.33,15398169.11
2019-09-01,2019-06-30,300349,金卡智能,软件和信息技术服务业,0.14169,2.185927,6591521.28,7630284.03
2019-09-01,2019-06-30,300465,高伟达,软件和信息技术服务业,0.098724,2.775759,3312274.18,3460218.53
2019-09-01,2019-06-30,002202,金风科技,通用设备制造业,0.105171,1.68998,42261764.59,42902085.93
2019-09-01,2019-06-30,600475,华光股份,通用设备制造业,0.097488,1.108051,1528590.8,6086187.26
2019-09-01,2019-06-30,600835,上海机电,通用设备制造业,0.15794,1.306341,13387971.38,13387971.38
2019-09-01,2019-06-30,600567,山鹰纸业,造纸和纸制品业,0.204881,0.773149,15450050.9,15450050.9
2019-09-01,2019-06-30,000900,现代投资,道路运输业,0.108427,0.675922,7069771.56,7073080.04
2019-09-01,2019-06-30,600012,皖通高速,道路运输业,0.103329,0.94844,7378248.0,7378248.0
2019-09-01,2019-06-30,002468,申通快递,邮政业,0.252141,1.219667,8274493.44,38178206.02
2019-09-01,2019-06-30,002150,通润装备,金属制品业,0.131507,1.520256,1967185.87,1975104.47
2019-09-01,2019-06-30,002443,金洲管道,金属制品业,0.099379,1.486221,3648759.56,3742650.39
2019-09-01,2019-06-30,002444,巨星科技,金属制品业,0.126726,1.480582,10097420.33,10730972.05
2019-09-01,2019-06-30,002478,常宝股份,金属制品业,0.147899,1.211351,3591339.02,5807956.92
2019-09-01,2019-06-30,002541,鸿路钢构,金属制品业,0.097235,0.910761,2922940.27,4142616.13
2019-09-01,2019-06-30,001696,宗申动力,铁路、船舶、航空航天和其他运输设备制造业,0.106793,1.57435,5552048.91,7133517.71
2019-09-01,2019-06-30,601766,中国中车,铁路、船舶、航空航天和其他运输设备制造业,0.092941,1.533986,185404130.65,196811886.21
2019-09-01,2019-06-30,603766,隆鑫通用,铁路、船舶、航空航天和其他运输设备制造业,0.128084,1.148612,8604340.35,8604340.35
2019-09-01,2019-06-30,000501,鄂武商A,零售业,0.12941,0.936508,8257440.09,8266671.86
2019-09-01,2019-06-30,600655,豫园股份,零售业,0.202806,0.973157,11771666.98,31785913.05
2019-09-01,2019-06-30,600682,南京新百,零售业,0.168455,0.986119,11333714.25,14620588.76
2019-09-01,2019-06-30,600694,大商股份,零售业,0.12715,0.906742,8197687.61,8197687.61
2019-09-01,2019-06-30,600697,欧亚集团,零售业,0.114164,0.524263,2916933.08,2990855.81
2019-09-01,2019-06-30,600723,首商股份,零售业,0.107246,1.038226,4514357.14,4516675.82
2019-09-01,2019-06-30,600828,茂业商业,零售业,0.209666,1.193609,3288762.17,8694552.38
2019-09-01,2019-06-30,600859,王府井,零售业,0.100826,0.995668,5986763.11,11791242.82
2019-09-01,2019-06-30,601607,上海医药,零售业,0.103394,1.078304,34901270.58,34902751.62
2019-09-01,2019-06-30,000401,冀东水泥,非金属矿物制品业,0.227499,0.83334,23724500.63,23729878.52
2019-09-01,2019-06-30,000789,万年青,非金属矿物制品业,0.334508,1.280438,7989494.81,7989684.25
2019-09-01,2019-06-30,000877,天山股份,非金属矿物制品业,0.18139,1.295119,10226702.73,12186160.78
2019-09-01,2019-06-30,002233,塔牌集团,非金属矿物制品业,0.174855,1.514501,13537172.13,13925772.19
2019-09-01,2019-06-30,600449,宁夏建材,非金属矿物制品业,0.122396,0.747591,4054975.24,4054975.24
2019-09-01,2019-06-30,600668,尖峰集团,非金属矿物制品业,0.243445,1.153904,4404273.0,4404273.0
2019-09-01,2019-06-30,600720,祁连山,非金属矿物制品业,0.159214,1.020272,6822470.02,6823591.58
2019-09-01,2019-06-30,601636,旗滨集团,非金属矿物制品业,0.148294,1.42461,10240771.77,10456961.62
2019-09-01,2019-06-30,000932,华菱钢铁,黑色金属冶炼和压延加工业,0.316468,0.682092,20136544.4,20138510.87
2019-09-01,2019-06-30,600282,南钢股份,黑色金属冶炼和压延加工业,0.213673,0.745938,15486994.1,15486994.1
2019-09-01,2019-06-30,600782,新钢股份,黑色金属冶炼和压延加工业,0.306619,0.768843,15943613.48,15943613.48
2019-09-01,2019-06-30,000655,金岭矿业,黑色金属矿采选业,0.060391,1.492227,3720876.44,3720876.44
2019-09-01,2019-06-30,000923,河北宣工,黑色金属矿采选业,0.058536,1.25482,3387780.0,11168192.52
2019-11-01,2019-09-30,002398,建研集团,专业技术服务业,0.139644,1.375914,2956202.89,3864198.14
2019-11-01,2019-09-30,300284,苏交科,专业技术服务业,0.151427,1.742843,5757224.02,8431803.91
2019-11-01,2019-09-30,300732,设研院,专业技术服务业,0.141486,1.471609,2073078.88,3369339.79
2019-11-01,2019-09-30,603458,勘设股份,专业技术服务业,0.167287,1.40747,2314715.17,3421883.63
2019-11-01,2019-09-30,000157,中联重科,专用设备制造业,0.107962,1.164636,35984848.65,36801281.1
2019-11-01,2019-09-30,000425,徐工机械,专用设备制造业,0.1181,1.059664,30983309.09,34703151.14
2019-11-01,2019-09-30,002614,奥佳华,专用设备制造业,0.102888,1.937894,3825591.55,6445532.1
2019-11-01,2019-09-30,002757,南兴股份,专用设备制造业,0.116635,1.890941,2652695.92,3328011.78
2019-11-01,2019-09-30,600388,龙净环保,专用设备制造业,0.159925,1.906855,10541200.26,10615666.5
2019-11-01,2019-09-30,600528,中铁工业,专用设备制造业,0.103358,1.332439,18855303.66,22793119.29
2019-11-01,2019-09-30,600587,新华医疗,专用设备制造业,0.156803,1.345925,6249698.69,6295571.13
2019-11-01,2019-09-30,600761,安徽合力,专用设备制造业,0.150899,1.294419,6698636.26,6698636.26
2019-11-01,2019-09-30,600984,建设机械,专用设备制造业,0.120896,1.9823,7075039.18,7450141.18
2019-11-01,2019-09-30,603686,龙马环卫,专用设备制造业,0.103775,1.880021,4817449.99,4817449.99
2019-11-01,2019-09-30,603855,华荣股份,专用设备制造业,0.123837,1.874965,1759444.2,2890241.1
2019-11-01,2019-09-30,603987,康德莱,专用设备制造业,0.131268,1.976252,2163393.24,3590281.17
2019-11-01,2019-09-30,300031,宝通科技,互联网和相关服务,0.111922,1.754836,3713890.42,4546959.97
2019-11-01,2019-09-30,300137,先河环保,仪器仪表制造业,0.15392,2.041561,3528016.05,4127233.8
2019-11-01,2019-09-30,300203,聚光科技,仪器仪表制造业,0.141191,1.8654,7683915.58,7701846.15
2019-11-01,2019-09-30,601567,三星医疗,仪器仪表制造业,0.117118,1.254001,9830774.59,9830774.59
2019-11-01,2019-09-30,603100,川仪股份,仪器仪表制造业,0.168716,1.503077,3539200.0,3539200.0
2019-11-01,2019-09-30,603038,华立股份,其他制造业,0.087252,1.827961,776369.38,1940680.6
2019-11-01,2019-09-30,002423,中原特钢,其他金融业,0.097022,0.968686,4516819.46,20690868.06
2019-11-01,2019-09-30,600390,五矿资本,其他金融业,0.10184,0.853838,4455453.5,32521013.27
2019-11-01,2019-09-30,600705,中航资本,其他金融业,0.120122,0.950061,41919441.33,41919441.33
2019-11-01,2019-09-30,300511,雪榕生物,农业,0.067053,1.870552,1740060.01,3030433.87
2019-11-01,2019-09-30,000639,西王食品,农副食品加工业,0.103732,0.987877,5424797.57,5440317.6
2019-11-01,2019-09-30,601952,苏垦农发,农副食品加工业,0.097946,1.504409,2705496.62,9108580.0
2019-11-01,2019-09-30,603609,禾丰牧业,农副食品加工业,0.201486,1.897839,9965805.86,11058429.71
2019-11-01,2019-09-30,000155,川能动力,化学原料和化学制品制造业,0.173893,1.220541,5080000.0,5080000.0
2019-11-01,2019-09-30,000830,鲁西化工,化学原料和化学制品制造业,0.145092,1.375237,14421490.54,14428878.66
2019-11-01,2019-09-30,002258,利尔化学,化学原料和化学制品制造业,0.131886,1.566873,6042027.72,6067035.02
2019-11-01,2019-09-30,002440,闰土股份,化学原料和化学制品制造业,0.160205,1.540263,10928999.76,13414830.0
2019-11-01,2019-09-30,002648,卫星石化,化学原料和化学制品制造业,0.148404,1.486231,12892168.85,13248276.92
2019-11-01,2019-09-30,300437,清水源,化学原料和化学制品制造业,0.144958,1.282367,1492588.23,2436473.13
2019-11-01,2019-09-30,600328,兰太实业,化学原料和化学制品制造业,0.176364,1.093302,3438543.92,3438543.92
2019-11-01,2019-09-30,600727,鲁北化工,化学原料和化学制品制造业,0.149655,1.481417,2295060.01,2295452.41
2019-11-01,2019-09-30,600803,新奥股份,化学原料和化学制品制造业,0.140417,1.275615,12871355.05,12871355.05
2019-11-01,2019-09-30,601216,君正集团,化学原料和化学制品制造业,0.129385,1.359878,25398432.34,25398432.34
2019-11-01,2019-09-30,603585,苏利股份,化学原料和化学制品制造业,0.19468,1.600245,1182060.0,3940200.0
2019-11-01,2019-09-30,603916,苏博特,化学原料和化学制品制造业,0.140059,1.521997,1613373.22,3823609.1
2019-11-01,2019-09-30,603980,吉华集团,化学原料和化学制品制造业,0.128806,1.35554,3036516.23,6181000.0
2019-11-01,2019-09-30,600810,神马股份,化学纤维制造业,0.14196,1.07261,4570963.8,4570963.8
2019-11-01,2019-09-30,601233,桐昆股份,化学纤维制造业,0.121001,1.259259,23468682.74,23468682.74
2019-11-01,2019-09-30,000919,金陵药业,医药制造业,0.121661,1.054472,3690473.29,3699360.0
2019-11-01,2019-09-30,600056,中国医药,医药制造业,0.146447,1.261504,13086919.31,13815517.95
2019-11-01,2019-09-30,600062,华润双鹤,医药制造业,0.129321,1.489457,12727500.06,12727500.06
2019-11-01,2019-09-30,600420,现代制药,医药制造业,0.12099,0.960978,4799393.15,8808932.1
2019-11-01,2019-09-30,600479,千金药业,医药制造业,0.135924,1.517738,3737268.55,3737268.55
2019-11-01,2019-09-30,600750,江中药业,医药制造业,0.145353,1.667703,6457500.0,6457500.0
2019-11-01,2019-09-30,603367,辰欣药业,医药制造业,0.127323,1.53396,4329580.99,6822962.65
2019-11-01,2019-09-30,603858,步长制药,医药制造业,0.152999,1.652844,10362255.65,21769942.23
2019-11-01,2019-09-30,002027,分众传媒,商务服务业,0.170635,0.127941,76782918.95,77058871.47
2019-11-01,2019-09-30,002127,南极电商,商务服务业,0.271823,1.012217,19550109.93,25309713.85
2019-11-01,2019-09-30,600138,中青旅,商务服务业,0.108466,0.989811,8751225.6,8751225.6
2019-11-01,2019-09-30,600790,轻纺城,商务服务业,0.089289,0.919616,5115610.34,5115610.34
2019-11-01,2019-09-30,601828,美凯龙,商务服务业,0.093968,0.839722,4492196.04,32643780.05
2019-11-01,2019-09-30,600039,四川路桥,土木工程建筑业,0.09623,0.716587,11166345.22,11661997.4
2019-11-01,2019-09-30,600068,葛洲坝,土木工程建筑业,0.113324,0.451507,26845852.31,26845852.31
2019-11-01,2019-09-30,600170,上海建工,土木工程建筑业,0.127957,0.81112,28770624.66,30185908.3
2019-11-01,2019-09-30,600512,腾达建设,土木工程建筑业,0.146158,0.858639,4221103.48,4221103.48
2019-11-01,2019-09-30,600820,隧道股份,土木工程建筑业,0.096755,0.816037,18518725.99,18518725.99
2019-11-01,2019-09-30,601186,中国铁建,土木工程建筑业,0.104535,0.579052,108820702.43,108820702.43
2019-11-01,2019-09-30,601390,中国中铁,土木工程建筑业,0.09773,0.630479,111821469.26,122181235.7
2019-11-01,2019-09-30,601668,中国建筑,土木工程建筑业,0.144026,0.488892,223396037.49,227958272.49
2019-11-01,2019-09-30,603208,江山欧派,家具制造业,0.185649,2.204231,1096127.29,2874627.29
2019-11-01,2019-09-30,000156,华数传媒,广播、电视、电影和录音制作业,0.062396,1.327906,11983564.35,13416173.8
2019-11-01,2019-09-30,600136,当代明诚,广播、电视、电影和录音制作业,0.11081,1.245235,5453080.48,5456440.48
2019-11-01,2019-09-30,601886,江河集团,建筑装饰、装修和其他建筑业,0.091974,0.917945,8597672.5,8597672.5
2019-11-01,2019-09-30,603979,金诚信,开采专业及辅助性活动,0.071464,1.121044,4818953.65,4818953.65
2019-11-01,2019-09-30,000031,大悦城,房地产业,0.175869,0.711917,12278904.43,26578142.19
2019-11-01,2019-09-30,000069,华侨城A,房地产业,0.164982,0.684785,49327259.76,57663620.1
2019-11-01,2019-09-30,000402,金融街,房地产业,0.130268,0.627981,23004762.9,23014760.28
2019-11-01,2019-09-30,000656,金科股份,房地产业,0.155629,0.744716,34421881.6,35028535.75
2019-11-01,2019-09-30,000736,中交地产,房地产业,0.246034,0.738373,3418324.06,3418324.06
2019-11-01,2019-09-30,002244,滨江集团,房地产业,0.169817,0.554732,10325092.86,11885715.66
2019-11-01,2019-09-30,600376,首开股份,房地产业,0.130442,0.389271,20946069.77,20946069.77
2019-11-01,2019-09-30,600383,金地集团,房地产业,0.184777,0.687396,52143440.26,52143440.26
2019-11-01,2019-09-30,600510,黑牡丹,房地产业,0.201339,0.673244,6502460.11,6502460.11
2019-11-01,2019-09-30,600606,绿地控股,房地产业,0.181145,0.705522,85907169.96,85907169.96
2019-11-01,2019-09-30,600716,凤凰股份,房地产业,0.180235,0.693927,3697439.33,3697439.33
2019-11-01,2019-09-30,000411,英特集团,批发业,0.131567,1.112962,2690975.58,3231240.36
2019-11-01,2019-09-30,000906,浙商中拓,批发业,0.168895,1.205247,3837512.6,3953495.73
2019-11-01,2019-09-30,000950,重药控股,批发业,0.122525,1.201316,4436774.44,10783872.5
2019-11-01,2019-09-30,002091,江苏国泰,批发业,0.149236,0.768069,5212076.47,8380556.17
2019-11-01,2019-09-30,002462,嘉事堂,批发业,0.149493,0.924263,3825536.83,4454367.72
2019-11-01,2019-09-30,600153,建发股份,批发业,0.151052,0.457835,24666244.61,24666244.61
2019-11-01,2019-09-30,600546,山煤国际,批发业,0.142088,1.059023,12152456.14,12152456.14
2019-11-01,2019-09-30,600704,物产中大,批发业,0.139557,0.777654,23600619.65,23600619.65
2019-11-01,2019-09-30,600710,苏美达,批发业,0.179126,0.777459,3361491.0,6860434.53
2019-11-01,2019-09-30,600373,中文传媒,新闻和出版业,0.126089,1.297996,17995896.73,17995896.73
2019-11-01,2019-09-30,601900,南方传媒,新闻和出版业,0.140237,1.30488,7693742.09,7749332.3
2019-11-01,2019-09-30,000060,中金岭南,有色金属冶炼和压延加工业,0.07091,1.291876,14415680.26,14421528.72
2019-11-01,2019-09-30,000878,云南铜业,有色金属冶炼和压延加工业,0.075696,1.402931,14220575.24,17064772.74
2019-11-01,2019-09-30,000933,神火股份,有色金属冶炼和压延加工业,0.217657,0.868079,8514097.76,8514240.0
2019-11-01,2019-09-30,000960,锡业股份,有色金属冶炼和压延加工业,0.070908,1.148512,16938002.6,16938080.25
2019-11-01,2019-09-30,002082,万邦德,有色金属冶炼和压延加工业,0.088984,1.117973,2025380.0,2025380.0
2019-11-01,2019-09-30,002171,楚江新材,有色金属冶炼和压延加工业,0.100247,1.448672,6518260.29,8255403.84
2019-11-01,2019-09-30,601677,明泰铝业,有色金属冶炼和压延加工业,0.131019,0.907604,6131210.5,6559088.17
2019-11-01,2019-09-30,603876,鼎胜新材,有色金属冶炼和压延加工业,0.082724,1.597002,3350590.34,6114600.0
2019-11-01,2019-09-30,000603,盛达矿业,有色金属矿采选业,0.240464,0.731602,7987505.05,9521576.97
2019-11-01,2019-09-30,601899,紫金矿业,有色金属矿采选业,0.101185,0.157813,55183623.49,56552291.97
2019-11-01,2019-09-30,002641,永高股份,橡胶和塑料制品业,0.135978,1.55258,4032571.31,4975776.0
2019-11-01,2019-09-30,002790,瑞尔特,橡胶和塑料制品业,0.114056,1.655787,1621268.48,2625536.0
2019-11-01,2019-09-30,300320,海达股份,橡胶和塑料制品业,0.13013,1.604269,2223140.49,2657455.12
2019-11-01,2019-09-30,600210,紫江企业,橡胶和塑料制品业,0.097221,1.073674,5247907.11,5247907.11
2019-11-01,2019-09-30,600469,风神股份,橡胶和塑料制品业,0.101023,1.287622,2806932.02,2840186.77
2019-11-01,2019-09-30,601058,赛轮轮胎,橡胶和塑料制品业,0.15656,1.503646,8787769.68,10990060.96
2019-11-01,2019-09-30,603856,东宏股份,橡胶和塑料制品业,0.109403,1.572556,924347.19,2592351.61
2019-11-01,2019-09-30,001872,招商港口,水上运输业,0.18578,0.347925,8051346.17,27948878.26
2019-11-01,2019-09-30,600798,宁波海运,水上运输业,0.126216,0.90702,3649212.36,4271131.07
2019-11-01,2019-09-30,601000,唐山港,水上运输业,0.097981,0.817677,13711661.15,14577784.39
2019-11-01,2019-09-30,000030,富奥股份,汽车制造业,0.116924,1.180944,8253841.28,8267218.69
2019-11-01,2019-09-30,000581,威孚高科,汽车制造业,0.12854,0.97849,13701714.24,13703025.94
2019-11-01,2019-09-30,002048,宁波华翔,汽车制造业,0.121852,0.923915,8136353.46,9349573.8
2019-11-01,2019-09-30,002406,远东传动,汽车制造业,0.108637,1.082455,2257260.65,3046230.0
2019-11-01,2019-09-30,600104,上汽集团,汽车制造业,0.132876,0.945113,273551633.34,277832711.26
2019-11-01,2019-09-30,600699,均胜电子,汽车制造业,0.115072,1.168532,22545837.41,22545837.41
2019-11-01,2019-09-30,600741,华域汽车,汽车制造业,0.154214,1.287624,74089013.62,74089013.62
2019-11-01,2019-09-30,600742,一汽富维,汽车制造业,0.105275,1.069102,6015725.5,6015725.5
2019-11-01,2019-09-30,603035,常熟汽饰,汽车制造业,0.087606,0.932457,1513764.84,2461200.0
2019-11-01,2019-09-30,600467,好当家,渔业,0.021709,1.090881,3374896.84,3374896.84
2019-11-01,2019-09-30,600188,兖州煤业,煤炭开采和洗选业,0.146863,0.626705,31522716.68,31524000.0
2019-11-01,2019-09-30,601001,大同煤业,煤炭开采和洗选业,0.107895,0.621443,7029540.0,7029540.0
2019-11-01,2019-09-30,603393,新天然气,燃气生产和供应业,0.161053,0.946873,5174400.0,5174400.0
2019-11-01,2019-09-30,000967,盈峰环境,生态保护和环境治理业,0.209941,1.302498,7207812.65,19895660.9
2019-11-01,2019-09-30,002608,江苏国信,电力、热力生产和供应业,0.115064,0.787893,8053620.64,28600063.36
2019-11-01,2019-09-30,600021,上海电力,电力、热力生产和供应业,0.16631,0.773103,18519773.35,20649425.51
2019-11-01,2019-09-30,600886,国投电力,电力、热力生产和供应业,0.13088,0.827661,61142070.36,61142070.36
2019-11-01,2019-09-30,000921,海信家电,电气机械和器材制造业,0.16762,1.266022,9788055.73,9799020.85
2019-11-01,2019-09-30,002028,思源电气,电气机械和器材制造业,0.097348,1.664516,6506552.29,8423118.84
2019-11-01,2019-09-30,002759,天际股份,电气机械和器材制造业,0.129006,1.29184,1730927.91,3929030.58
2019-11-01,2019-09-30,300118,东方日升,电气机械和器材制造业,0.092171,1.203234,8439653.35,10933496.08
2019-11-01,2019-09-30,600261,阳光照明,电气机械和器材制造业,0.171044,1.641799,6316647.75,6316647.75
2019-11-01,2019-09-30,600522,中天科技,电气机械和器材制造业,0.097131,1.277983,26490940.31,26490940.31
2019-11-01,2019-09-30,600577,精达股份,电气机械和器材制造业,0.120852,1.272256,5053295.65,5053295.65
2019-11-01,2019-09-30,600580,卧龙电驱,电气机械和器材制造业,0.156214,1.514049,10724915.8,10746156.16
2019-11-01,2019-09-30,600690,海尔智家,电气机械和器材制造业,0.235012,1.599085,93291272.43,93291272.43
2019-11-01,2019-09-30,601311,骆驼股份,电气机械和器材制造业,0.095276,1.168928,7852157.6,7852157.6
2019-11-01,2019-09-30,603303,得邦照明,电气机械和器材制造业,0.108669,1.67031,1070176.45,4330912.45
2019-11-01,2019-09-30,002746,仙坛股份,畜牧业,0.330613,2.372678,5606534.37,7159412.37
2019-11-01,2019-09-30,603608,天创时尚,皮革、毛皮、羽毛及其制品和制鞋业,0.107726,1.25935,1978775.53,2696263.54
2019-11-01,2019-09-30,600997,开滦股份,石油、煤炭及其他燃料加工业,0.126379,0.655039,6827559.2,8780533.18
2019-11-01,2019-09-30,000726,鲁泰A,纺织业,0.105986,0.999279,5184352.88,6287053.54
2019-11-01,2019-09-30,002394,联发股份,纺织业,0.119737,0.951013,2988746.58,3124093.44
2019-11-01,2019-09-30,600177,雅戈尔,纺织服装、服饰业,0.165497,1.181673,32139908.54,32139908.54
2019-11-01,2019-09-30,600398,海澜之家,纺织服装、服饰业,0.263558,0.660205,35890487.17,35890487.17
2019-11-01,2019-09-30,000009,中国宝安,综合,0.095205,1.072205,11218320.64,11374333.59
2019-11-01,2019-09-30,000551,创元科技,综合,0.073801,1.129631,2588520.22,2588520.22
2019-11-01,2019-09-30,603535,嘉诚国际,装卸搬运和仓储业,0.093877,1.718855,1194065.6,2717728.0
2019-11-01,2019-09-30,000810,创维数字,计算机、通信和其他电子设备制造业,0.171905,2.442005,8349368.27,9085689.14
2019-11-01,2019-09-30,002376,新北洋,计算机、通信和其他电子设备制造业,0.113964,2.334898,8017979.26,8321405.03
2019-11-01,2019-09-30,002449,国星光电,计算机、通信和其他电子设备制造业,0.105399,1.924392,6764268.35,6883650.89
2019-11-01,2019-09-30,002600,领益智造,计算机、通信和其他电子设备制造业,0.15324,1.328386,16138153.19,64088644.84
2019-11-01,2019-09-30,300296,利亚德,计算机、通信和其他电子设备制造业,0.140123,2.11984,12947175.4,17698420.97
2019-11-01,2019-09-30,300303,聚飞光电,计算机、通信和其他电子设备制造业,0.133072,2.179908,4145871.65,4679809.81
2019-11-01,2019-09-30,600260,凯乐科技,计算机、通信和其他电子设备制造业,0.161464,2.268821,14197482.87,15010725.44
2019-11-01,2019-09-30,600667,太极实业,计算机、通信和其他电子设备制造业,0.104575,2.118893,8863080.58,15670054.92
